Date,Time,Attendance,Gender_Demographic,Age_Demographic,Movie_Title,Genre,Producer,Distributor,Rotten_Tomatoes,IMDB,Metacritic,Certificate_Rating,Certificate_Body,Capacity,Video_System,Sound_System
2024-07-05,10:43:00,33,0.1,21.5,Control,Biography,Warner Bros.,LucasFilm ,77,7.7,72,PG-13,MPA,200,Dolby Digital,Dolby Digital
2024-06-14,10:35:00,26,0.9,31.5,"Crna macka, beli macor",Drama,Paramount,DreamWorks,81,8.1,76,PG-13,MPA,300,ABD,Audionic
2023-12-11,11:10:00,35,0.1,25.7,Lagaan: Once Upon a Time in India,Adventure,LucasFilm ,DreamWorks,81,8.1,76,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-02-06,11:43:00,14,0.6,27.7,Serpico,Biography,LucasFilm ,Paramount,77,7.7,72,A,MPA,100,Dolby Digital,Dolby Digital
2024-05-14,10:52:00,6,0.5,38.7,Patton,Biography,Paramount,20th Century Fox,79,7.9,74,TV-PG,MPA,200,ABD,Audionic
2024-06-06,10:57:00,41,0.9,32.6,Nelyubov,Fantasy,DreamWorks,Universal,76,7.6,71,PG-13,MPA,200,ABD,Audionic
2024-10-08,09:31:00,36,0.0,16.4,Cidade de Deus,Drama,20th Century Fox,Universal,86,8.6,81,Unrated,MPA,200,ABD,Audionic
2024-11-03,09:30:00,26,0.3,25.8,Dazed and Confused,Comedy,DreamWorks,DreamWorks,76,7.6,71,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2024-06-30,09:02:00,2,0.6,23.2,The Magdalene Sisters,Fantasy,Pixar ,Universal,77,7.7,72,PG-13,MPA,200,ABD,Audionic
2023-09-28,10:36:00,33,1.0,21.2,"Aguirre, der Zorn Gottes",Action,Pixar ,Warner Bros.,79,7.9,74,TV-PG,MPA,200,Dolby Digital,Dolby Digital
2023-10-03,11:49:00,15,0.1,37.4,Zombieland,Adventure,DreamWorks,Pixar ,76,7.6,71,A,MPA,100,Dolby Digital,Dolby Digital
2024-03-19,10:22:00,35,0.6,29.3,Dallas Buyers Club,Biography,DreamWorks,Universal,80,8.0,75,PG-13,MPA,200,ABD,Audionic
2023-07-03,09:36:00,40,0.8,35.7,Miller's Crossing,Drama,Disney,Pixar ,77,7.7,72,PG-13,MPA,100,Dolby Digital,Dolby Digital
2023-07-08,10:03:00,16,0.9,35.0,The Last of the Mohicans,Action,Disney,Warner Bros.,77,7.7,72,Unrated,MPA,300,ABD,Audionic
2023-03-13,11:48:00,48,0.6,36.0,The Day the Earth Stood Still,Fantasy,Pixar ,Pixar ,77,7.7,72,TV-PG,MPA,200,ABD,Audionic
2023-02-18,11:30:00,22,0.1,30.1,Serbuan maut,Action,Disney,Disney,76,7.6,71,A,MPA,100,Dolby Digital,Dolby Digital
2023-02-25,11:12:00,28,0.6,26.6,Saving Private Ryan,Fantasy,Pixar ,20th Century Fox,86,8.6,81,Unrated,MPA,300,ABD,Audionic
2024-05-30,11:33:00,13,0.9,20.0,Munna Bhai M.B.B.S.,Fantasy,20th Century Fox,Universal,81,8.1,76,TV-PG,MPA,300,Dolby Digital,Dolby Digital
2023-02-21,09:49:00,43,0.6,33.0,East of Eden,Fantasy,Pixar ,Disney,79,7.9,74,TV-PG,MPA,100,ABD,Audionic
2024-08-08,11:27:00,8,0.9,36.0,What Ever Happened to Baby Jane?,Fantasy,Disney,Disney,81,8.1,76,GP,AFI,300,ABD,Audionic
2024-09-24,10:41:00,35,0.4,35.8,Dallas Buyers Club,Biography,DreamWorks,Universal,80,8.0,75,PG-13,MPA,200,ABD,Audionic
2024-05-22,11:57:00,11,0.5,19.0,A Little Princess,Fantasy,Disney,LucasFilm ,77,7.7,72,TV-PG,MPA,200,ABD,Audionic
2023-10-23,09:43:00,12,0.8,34.6,To Kill a Mockingbird,Drama,Paramount,Warner Bros.,82,8.2,77,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2024-12-15,11:02:00,39,0.6,39.7,Manhattan,Fantasy,Paramount,Universal,79,7.9,74,PG-13,MPA,300,ABD,Audionic
2023-09-20,10:59:00,8,0.2,22.9,La Vie En Rose,Biography,LucasFilm ,DreamWorks,76,7.6,71,PG,MPA,100,Dolby Digital,Dolby Digital
2023-03-20,11:58:00,19,0.4,33.7,Big Hero 6,Action,Warner Bros.,LucasFilm ,78,7.8,73,TV-PG,MPA,100,ABD,Audionic
2024-08-25,10:26:00,47,1.0,35.0,Frost/Nixon,Biography,DreamWorks,LucasFilm ,77,7.7,72,PG-13,MPA,100,ABD,Audionic
2024-11-06,11:46:00,27,0.3,30.9,3 Idiots,Fantasy,Paramount,Universal,84,8.4,79,Unrated,MPA,100,Dolby Digital,Dolby Digital
2023-03-14,09:33:00,39,0.0,34.7,Kurenai no buta,Adventure,Pixar ,Disney,77,7.7,72,TV-PG,MPA,300,ABD,Audionic
2024-02-07,09:39:00,25,0.7,26.8,Touch of Evil,Drama,Warner Bros.,Pixar ,80,8.0,75,PG,MPA,300,ABD,Audionic
2023-01-27,09:00:00,6,0.1,23.2,Sherlock Holmes,Action,Pixar ,DreamWorks,76,7.6,71,PG,MPA,200,ABD,Audionic
2024-09-11,10:48:00,5,0.5,31.2,Kind Hearts and Coronets,Drama,Warner Bros.,Paramount,80,8.0,75,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-08-02,09:18:00,15,0.1,18.9,The Straight Story,Biography,20th Century Fox,DreamWorks,80,8.0,75,TV-PG,MPA,100,ABD,Audionic
2024-02-25,10:10:00,16,0.0,30.4,Gravity,Fantasy,Warner Bros.,Universal,77,7.7,72,Unrated,MPA,200,ABD,Audionic
2023-09-02,11:15:00,2,0.5,16.9,Delicatessen,Drama,20th Century Fox,Pixar ,76,7.6,71,PG-13,MPA,200,Dolby Digital,Dolby Digital
2023-10-01,09:05:00,47,0.5,30.4,The Hurricane,Biography,LucasFilm ,Disney,76,7.6,71,PG-13,MPA,200,ABD,Audionic
2024-11-26,10:16:00,25,0.2,33.0,Close Encounters of the Third Kind,Fantasy,Pixar ,20th Century Fox,76,7.6,71,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2024-11-19,09:44:00,41,0.9,37.9,Philomena,Biography,Paramount,LucasFilm ,76,7.6,71,PG,MPA,100,Dolby Digital,Dolby Digital
2024-05-23,09:24:00,30,0.2,15.4,Amarcord,Fantasy,Warner Bros.,Pixar ,79,7.9,74,PG-13,MPA,200,Dolby Digital,Dolby Digital
2023-08-17,09:57:00,45,0.1,32.3,Le notti di Cabiria,Fantasy,Warner Bros.,DreamWorks,81,8.1,76,TV-PG,MPA,200,ABD,Audionic
2023-05-11,10:49:00,15,0.7,16.8,Back to the Future,Adventure,Universal,Warner Bros.,85,8.5,80,TV-PG,MPA,100,ABD,Audionic
2023-03-05,11:31:00,16,0.3,21.0,No Man's Land,Fantasy,Paramount,Universal,79,7.9,74,PG-13,MPA,300,ABD,Audionic
2023-04-03,11:40:00,44,0.3,39.5,The Lost Weekend,Fantasy,Disney,20th Century Fox,79,7.9,74,GP,AFI,200,Dolby Digital,Dolby Digital
2024-06-11,09:54:00,36,0.6,32.5,After Hours,Drama,Paramount,20th Century Fox,77,7.7,72,Unrated,MPA,100,ABD,Audionic
2023-03-19,11:22:00,1,0.4,28.5,Slumdog Millionaire,Fantasy,Universal,20th Century Fox,80,8.0,75,Unrated,MPA,100,ABD,Audionic
2023-04-17,10:29:00,12,0.1,30.2,V for Vendetta,Action,Universal,DreamWorks,82,8.2,77,A,MPA,300,ABD,Audionic
2024-02-29,09:28:00,44,0.9,29.4,The Jungle Book,Adventure,Warner Bros.,Disney,76,7.6,71,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-04-25,10:27:00,39,0.1,23.0,Kokuhaku,Fantasy,DreamWorks,Pixar ,78,7.8,73,TV-PG,MPA,300,ABD,Audionic
2023-04-23,11:35:00,9,0.5,21.8,American Psycho,Drama,20th Century Fox,Pixar ,76,7.6,71,A,MPA,300,Dolby Digital,Dolby Digital
2024-04-04,11:19:00,42,0.7,22.5,Okuribito,Fantasy,DreamWorks,Paramount,81,8.1,76,PG,MPA,300,ABD,Audionic
2023-08-26,09:09:00,25,0.2,16.9,Flipped,Fantasy,Pixar ,20th Century Fox,77,7.7,72,Passed ,MPA,100,ABD,Audionic
2023-04-28,11:21:00,9,0.4,24.7,White Heat,Action,Warner Bros.,Warner Bros.,81,8.1,76,TV-PG,MPA,300,ABD,Audionic
2023-07-20,11:25:00,24,0.1,25.3,Les choristes,Fantasy,DreamWorks,Disney,79,7.9,74,PG,MPA,200,ABD,Audionic
2024-10-02,10:30:00,1,0.1,29.8,Le charme discret de la bourgeoisie,Comedy,Paramount,Universal,79,7.9,74,Passed ,MPA,200,ABD,Audionic
2023-02-05,11:39:00,47,0.3,33.0,Festen,Fantasy,Pixar ,Pixar ,80,8.0,75,PG-13,MPA,200,ABD,Audionic
2024-01-22,11:49:00,31,0.4,34.2,OMG: Oh My God!,Fantasy,20th Century Fox,Warner Bros.,81,8.1,76,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-04-05,10:53:00,33,0.0,34.7,Y tu mamá también,Fantasy,20th Century Fox,Universal,76,7.6,71,A,MPA,200,ABD,Audionic
2023-10-14,10:27:00,28,0.9,39.0,WALL·E,Adventure,Pixar ,20th Century Fox,84,8.4,79,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-04-02,09:07:00,32,0.1,25.1,Rushmore,Fantasy,LucasFilm ,DreamWorks,77,7.7,72,Unrated,MPA,100,ABD,Audionic
2024-07-27,11:36:00,44,0.7,38.3,Back to the Future Part II,Adventure,Warner Bros.,Disney,78,7.8,73,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2024-04-14,10:19:00,36,0.3,17.2,Huo Yuan Jia,Action,LucasFilm ,Paramount,76,7.6,71,PG,MPA,200,ABD,Audionic
2023-01-16,09:57:00,11,0.3,29.1,Lost in Translation,Fantasy,Disney,Universal,77,7.7,72,Unrated,MPA,200,Dolby Digital,Dolby Digital
2023-02-14,11:14:00,42,0.9,37.9,The Adventures of Robin Hood,Action,Disney,DreamWorks,79,7.9,74,Passed ,MPA,200,Dolby Digital,Dolby Digital
2024-11-23,09:24:00,36,0.9,27.1,On the Waterfront,Drama,20th Century Fox,Universal,81,8.1,76,A,MPA,300,ABD,Audionic
2024-08-31,10:50:00,4,0.6,35.8,Kagemusha,Fantasy,Pixar ,DreamWorks,80,8.0,75,TV-PG,MPA,200,ABD,Audionic
2024-09-08,10:09:00,6,0.1,25.5,Tôkyô goddofâzâzu,Adventure,DreamWorks,Disney,78,7.8,73,Unrated,MPA,200,ABD,Audionic
2024-10-07,09:25:00,27,0.9,35.8,Shadow of a Doubt,Horror,Pixar ,Disney,78,7.8,73,Passed ,MPA,100,ABD,Audionic
2024-09-23,11:17:00,16,0.7,32.2,La vie d'Adèle,Fantasy,Pixar ,DreamWorks,77,7.7,72,A,MPA,100,ABD,Audionic
2024-06-09,09:54:00,25,0.7,30.2,Mississippi Burning,Drama,LucasFilm ,Warner Bros.,78,7.8,73,A,MPA,100,Dolby Digital,Dolby Digital
2024-06-20,09:58:00,6,0.2,26.3,8½,Fantasy,Pixar ,Pixar ,80,8.0,75,TV-PG,MPA,300,ABD,Audionic
2023-11-30,11:19:00,42,0.3,29.9,Straight Outta Compton,Biography,LucasFilm ,Paramount,78,7.8,73,PG-13,MPA,300,ABD,Audionic
2023-12-18,09:49:00,17,0.8,30.4,Sleepers,Drama,Warner Bros.,20th Century Fox,76,7.6,71,Unrated,MPA,200,Dolby Digital,Dolby Digital
2023-04-21,09:28:00,21,0.4,32.8,True Grit,Fantasy,DreamWorks,DreamWorks,76,7.6,71,PG,MPA,100,Dolby Digital,Dolby Digital
2023-06-03,11:21:00,14,0.6,39.7,Dev.D,Fantasy,DreamWorks,Paramount,80,8.0,75,A,MPA,300,Dolby Digital,Dolby Digital
2024-07-09,09:44:00,31,0.5,36.2,Bringing Up Baby,Western,Paramount,Disney,78,7.8,73,GP,AFI,300,Dolby Digital,Dolby Digital
2024-09-17,09:11:00,5,1.0,16.2,Zulu,Fantasy,Warner Bros.,LucasFilm ,77,7.7,72,TV-PG,MPA,200,Dolby Digital,Dolby Digital
2023-09-04,09:06:00,23,0.2,21.2,Before Sunset,Fantasy,Universal,LucasFilm ,81,8.1,76,PG-13,MPA,300,Dolby Digital,Dolby Digital
2024-01-22,11:57:00,3,0.5,26.6,Changeling,Biography,LucasFilm ,20th Century Fox,77,7.7,72,PG-13,MPA,100,ABD,Audionic
2023-02-18,11:50:00,38,0.6,16.0,Kill Bill: Vol. 1,Action,DreamWorks,DreamWorks,81,8.1,76,PG-13,MPA,200,ABD,Audionic
2024-02-08,11:32:00,35,0.3,18.6,Udaan,Fantasy,Disney,Warner Bros.,82,8.2,77,Unrated,MPA,200,Dolby Digital,Dolby Digital
2024-07-30,10:39:00,2,0.6,39.2,Hotaru no haka,Crime,Warner Bros.,DreamWorks,85,8.5,80,TV-PG,MPA,300,ABD,Audionic
2024-07-18,09:43:00,34,0.9,15.0,Le salaire de la peur,Adventure,Pixar ,Paramount,81,8.1,76,TV-PG,MPA,100,ABD,Audionic
2024-05-02,11:04:00,45,0.9,38.4,Nelyubov,Fantasy,DreamWorks,Universal,76,7.6,71,PG-13,MPA,100,ABD,Audionic
2023-06-24,10:27:00,32,0.9,28.8,All That Jazz,Fantasy,Paramount,Warner Bros.,79,7.9,74,A,MPA,200,Dolby Digital,Dolby Digital
2023-01-23,09:29:00,11,0.3,29.4,To Have and Have Not,Adventure,Warner Bros.,Pixar ,78,7.8,73,Passed ,MPA,100,Dolby Digital,Dolby Digital
2024-09-11,09:08:00,50,0.9,25.4,Hamilton,Biography,LucasFilm ,Paramount,86,8.6,81,Unrated,MPA,200,ABD,Audionic
2023-10-12,11:54:00,1,0.8,19.8,Watership Down,Adventure,LucasFilm ,Universal,76,7.6,71,TV-PG,MPA,200,ABD,Audionic
2023-01-05,10:04:00,21,0.3,21.0,Dil Bechara,Fantasy,20th Century Fox,Pixar ,79,7.9,74,Unrated,MPA,300,Dolby Digital,Dolby Digital
2023-06-24,11:22:00,36,0.7,17.1,Willy Wonka & the Chocolate Factory,History,Universal,Warner Bros.,78,7.8,73,TV-PG,MPA,200,Dolby Digital,Dolby Digital
2024-07-18,10:00:00,3,0.6,32.0,Rebecca,Fantasy,Disney,20th Century Fox,81,8.1,76,Approved,AFI,100,Dolby Digital,Dolby Digital
2023-12-24,11:15:00,42,0.1,31.3,Ed Wood,Biography,DreamWorks,Disney,78,7.8,73,TV-PG,MPA,300,Dolby Digital,Dolby Digital
2023-06-29,11:29:00,46,0.5,15.2,Groundhog Day,History,20th Century Fox,Disney,80,8.0,75,TV-PG,MPA,200,ABD,Audionic
2023-01-10,11:17:00,50,0.5,20.7,Joyeux Noël,Fantasy,Paramount,LucasFilm ,77,7.7,72,PG,MPA,200,ABD,Audionic
2023-09-16,10:04:00,29,0.2,17.1,God's Own Country,Fantasy,LucasFilm ,Paramount,77,7.7,72,TV-PG,MPA,300,ABD,Audionic
2024-12-26,09:40:00,30,0.9,37.8,Apocalypto,Action,DreamWorks,20th Century Fox,78,7.8,73,A,MPA,300,Dolby Digital,Dolby Digital
2023-12-02,10:52:00,40,0.6,15.3,Le samouraï,Drama,Pixar ,Universal,81,8.1,76,G,AFI,100,Dolby Digital,Dolby Digital
2023-10-29,10:12:00,34,0.8,29.7,Deliverance,Adventure,Pixar ,LucasFilm ,77,7.7,72,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-11-05,09:20:00,24,0.3,37.9,"4 luni, 3 saptamâni si 2 zile",Fantasy,Pixar ,DreamWorks,79,7.9,74,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-08-28,09:02:00,25,0.6,29.3,The French Connection,Action,Warner Bros.,Warner Bros.,77,7.7,72,A,MPA,300,ABD,Audionic
2024-01-10,09:04:00,18,0.3,33.2,A Little Princess,Fantasy,Disney,LucasFilm ,77,7.7,72,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-12-15,09:15:00,27,0.4,28.4,Pride,Biography,LucasFilm ,Paramount,78,7.8,73,PG-13,MPA,100,Dolby Digital,Dolby Digital
2023-08-14,11:23:00,49,0.7,24.6,Rupan sansei: Kariosutoro no shiro,Adventure,Paramount,Warner Bros.,77,7.7,72,TV-PG,MPA,100,ABD,Audionic
2024-12-03,10:47:00,2,0.5,23.7,Rogue One,Action,LucasFilm ,20th Century Fox,78,7.8,73,Unrated,MPA,200,Dolby Digital,Dolby Digital
2023-10-31,11:54:00,23,0.2,31.4,In the Heat of the Night,Drama,Paramount,Warner Bros.,79,7.9,74,TV-PG,MPA,200,Dolby Digital,Dolby Digital
2023-11-02,09:42:00,50,0.4,32.5,What's Eating Gilbert Grape,Fantasy,Pixar ,DreamWorks,78,7.8,73,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-06-11,11:23:00,38,0.2,28.8,Chugyeokja,Action,DreamWorks,Paramount,78,7.8,73,TV-PG,MPA,200,ABD,Audionic
2024-01-12,10:29:00,34,0.1,26.8,The Broken Circle Breakdown,Fantasy,Warner Bros.,Pixar ,77,7.7,72,TV-PG,MPA,200,ABD,Audionic
2023-05-01,11:14:00,35,0.5,23.1,Philomena,Biography,Paramount,LucasFilm ,76,7.6,71,PG,MPA,200,Dolby Digital,Dolby Digital
2024-11-01,09:16:00,25,0.5,15.0,From Here to Eternity,Fantasy,Pixar ,DreamWorks,76,7.6,71,GP,AFI,100,ABD,Audionic
2023-05-29,10:32:00,49,0.5,26.4,Papurika,Crime,DreamWorks,20th Century Fox,77,7.7,72,TV-PG,MPA,300,ABD,Audionic
2024-07-23,11:04:00,2,0.7,25.8,Bonnie and Clyde,Action,DreamWorks,DreamWorks,78,7.8,73,A,MPA,300,ABD,Audionic
2024-05-25,09:35:00,38,0.5,16.0,Rain Man,Fantasy,LucasFilm ,Warner Bros.,80,8.0,75,TV-PG,MPA,300,Dolby Digital,Dolby Digital
2023-01-09,10:00:00,1,0.6,16.7,Die Hard,Action,Warner Bros.,Warner Bros.,82,8.2,77,A,MPA,100,Dolby Digital,Dolby Digital
2023-10-17,10:44:00,23,0.3,36.8,C.R.A.Z.Y.,Fantasy,20th Century Fox,Paramount,79,7.9,74,TV-PG,MPA,200,Dolby Digital,Dolby Digital
2024-08-30,10:45:00,38,0.7,20.0,Cowboy Bebop: Tengoku no tobira,Action,DreamWorks,Disney,79,7.9,74,TV-PG,MPA,200,ABD,Audionic
2023-11-19,11:45:00,41,0.3,33.3,La vita è bella,Fantasy,Pixar ,Paramount,86,8.6,81,Unrated,MPA,200,ABD,Audionic
2023-03-19,11:03:00,48,0.0,30.3,The Lost Weekend,Fantasy,Disney,20th Century Fox,79,7.9,74,GP,AFI,300,Dolby Digital,Dolby Digital
2023-12-02,09:57:00,42,0.3,28.2,Ordinary People,Fantasy,Pixar ,DreamWorks,77,7.7,72,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-06-11,09:28:00,46,0.4,18.9,Modern Times,Fantasy,Disney,Disney,85,8.5,80,Cetificate,AFI,100,Dolby Digital,Dolby Digital
2024-01-17,09:15:00,43,0.6,18.9,The Quiet Man,Fantasy,20th Century Fox,Disney,77,7.7,72,GP,AFI,200,Dolby Digital,Dolby Digital
2024-05-03,10:55:00,28,0.2,16.8,Kôkaku Kidôtai,Action,Paramount,Pixar ,80,8.0,75,Unrated,MPA,200,Dolby Digital,Dolby Digital
2023-06-21,10:12:00,50,0.3,28.1,Les quatre cents coups,Drama,Paramount,DreamWorks,81,8.1,76,TV-PG,MPA,300,ABD,Audionic
2023-03-07,10:16:00,4,0.6,23.7,Midnight Cowboy,Fantasy,DreamWorks,Paramount,78,7.8,73,A,MPA,200,Dolby Digital,Dolby Digital
2023-05-07,11:28:00,23,0.4,25.5,The Nightmare Before Christmas,Crime,DreamWorks,DreamWorks,80,8.0,75,TV-PG,MPA,100,ABD,Audionic
2024-03-10,09:43:00,14,0.2,38.8,Omoide no Mânî,Crime,Disney,Paramount,77,7.7,72,TV-PG,MPA,200,ABD,Audionic
2024-05-12,11:22:00,28,1.0,34.6,Peeping Tom,Fantasy,Pixar ,Paramount,77,7.7,72,TV-PG,MPA,100,ABD,Audionic
2024-05-28,10:29:00,1,0.5,33.2,Drive,Drama,Paramount,Pixar ,78,7.8,73,A,MPA,100,Dolby Digital,Dolby Digital
2023-07-18,09:44:00,4,0.8,37.4,Mustang,Fantasy,Pixar ,Pixar ,76,7.6,71,PG,MPA,200,ABD,Audionic
2023-08-06,10:05:00,10,0.4,25.5,"Aguirre, der Zorn Gottes",Action,Pixar ,Warner Bros.,79,7.9,74,TV-PG,MPA,200,ABD,Audionic
2023-02-27,10:45:00,9,0.2,38.3,Babam ve Oglum,Fantasy,Disney,LucasFilm ,83,8.3,78,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-02-16,11:25:00,27,0.7,20.3,Remember the Titans,Biography,Universal,Warner Bros.,78,7.8,73,TV-PG,MPA,100,ABD,Audionic
2024-07-06,09:33:00,36,0.4,17.3,Le scaphandre et le papillon,Biography,LucasFilm ,Paramount,80,8.0,75,PG,MPA,100,ABD,Audionic
2023-12-20,09:50:00,10,0.1,32.2,Mr. Nobody,Fantasy,DreamWorks,Disney,78,7.8,73,PG-13,MPA,300,Dolby Digital,Dolby Digital
2024-11-09,11:12:00,25,0.9,21.3,Taken,Action,LucasFilm ,LucasFilm ,78,7.8,73,A,MPA,200,ABD,Audionic
2024-06-04,11:28:00,33,0.6,28.7,"Synecdoche, New York",Fantasy,Disney,Warner Bros.,76,7.6,71,PG-13,MPA,100,Dolby Digital,Dolby Digital
2024-11-06,11:54:00,27,0.8,32.6,Cat on a Hot Tin Roof,Fantasy,DreamWorks,LucasFilm ,80,8.0,75,A,MPA,300,ABD,Audionic
2023-04-05,10:37:00,38,0.3,15.4,Relatos salvajes,Fantasy,Pixar ,Paramount,81,8.1,76,PG-13,MPA,300,ABD,Audionic
2023-11-02,09:02:00,6,0.3,27.1,Just Mercy,Biography,DreamWorks,Universal,76,7.6,71,A,MPA,100,Dolby Digital,Dolby Digital
2023-09-14,11:33:00,13,0.3,15.8,Festen,Fantasy,Pixar ,Pixar ,80,8.0,75,PG-13,MPA,200,ABD,Audionic
2024-04-11,09:22:00,28,1.0,23.5,Rush,Action,DreamWorks,Warner Bros.,81,8.1,76,Unrated,MPA,300,Dolby Digital,Dolby Digital
2023-01-21,10:57:00,12,1.0,36.3,OMG: Oh My God!,Fantasy,20th Century Fox,Warner Bros.,81,8.1,76,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-08-19,09:24:00,26,0.5,26.0,Inherit the Wind,Biography,Pixar ,Universal,81,8.1,76,GP,AFI,200,ABD,Audionic
2024-12-19,11:49:00,29,0.7,33.1,What We Do in the Shadows,Romance,Paramount,DreamWorks,77,7.7,72,PG-13,MPA,100,Dolby Digital,Dolby Digital
2024-07-23,11:00:00,31,0.0,30.8,Blood Simple,Drama,Disney,20th Century Fox,76,7.6,71,A,MPA,300,ABD,Audionic
2023-05-15,11:06:00,47,0.4,30.1,Au revoir les enfants,Fantasy,DreamWorks,Pixar ,80,8.0,75,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-04-15,09:23:00,30,0.9,21.0,Amour,Fantasy,LucasFilm ,LucasFilm ,79,7.9,74,Unrated,MPA,100,Dolby Digital,Dolby Digital
2024-11-02,11:35:00,39,0.7,27.8,Unforgiven,Fantasy,Universal,Pixar ,82,8.2,77,A,MPA,200,ABD,Audionic
2023-08-09,09:57:00,37,0.7,20.8,Marriage Story,Fantasy,Universal,DreamWorks,79,7.9,74,TV-PG,MPA,300,ABD,Audionic
2024-08-07,11:03:00,33,0.4,35.4,Memento,War,Warner Bros.,Disney,84,8.4,79,Unrated,MPA,100,ABD,Audionic
2024-08-03,09:39:00,36,0.1,33.1,Dial M for Murder,Drama,Disney,DreamWorks,82,8.2,77,A,MPA,300,ABD,Audionic
2023-01-25,10:52:00,35,1.0,37.4,The Third Man,Horror,20th Century Fox,Pixar ,81,8.1,76,Approved,AFI,200,ABD,Audionic
2024-05-06,09:58:00,35,0.4,34.0,8½,Fantasy,Pixar ,Pixar ,80,8.0,75,TV-PG,MPA,100,ABD,Audionic
2024-04-10,09:54:00,15,0.3,17.0,Soul,Adventure,20th Century Fox,LucasFilm ,81,8.1,76,TV-PG,MPA,200,ABD,Audionic
2023-04-01,10:29:00,35,0.0,16.5,The Lord of the Rings: The Two Towers,Action,Paramount,DreamWorks,87,8.7,82,Unrated,MPA,100,Dolby Digital,Dolby Digital
2024-09-15,10:28:00,43,0.0,19.0,Flipped,Fantasy,Pixar ,20th Century Fox,77,7.7,72,Passed ,MPA,200,Dolby Digital,Dolby Digital
2023-09-07,11:59:00,49,0.8,30.8,Bir Zamanlar Anadolu'da,Drama,Disney,Pixar ,79,7.9,74,TV-PG,MPA,100,Dolby Digital,Dolby Digital
2023-12-02,09:38:00,30,0.6,38.1,Raazi,Action,DreamWorks,Disney,78,7.8,73,Unrated,MPA,300,Dolby Digital,Dolby Digital
2023-05-21,10:53:00,39,0.9,25.8,Moneyball,Biography,DreamWorks,DreamWorks,76,7.6,71,PG,MPA,100,Dolby Digital,Dolby Digital
2024-03-12,11:48:00,36,0.4,24.4,First Blood,Action,Disney,Warner Bros.,77,7.7,72,A,MPA,200,Dolby Digital,Dolby Digital
2023-04-22,09:42:00,13,0.0,15.0,Mimi wo sumaseba,Crime,DreamWorks,Paramount,79,7.9,74,TV-PG,MPA,100,ABD,Audionic
2023-04-16,11:13:00,2,0.7,16.7,Rockstar,Fantasy,Warner Bros.,DreamWorks,77,7.7,72,Unrated,MPA,100,Dolby Digital,Dolby Digital
2023-12-19,11:01:00,20,0.5,29.5,Laura,Fantasy,Paramount,DreamWorks,80,8.0,75,GP,AFI,100,ABD,Audionic
2023-03-09,09:31:00,29,0.7,22.2,Atonement,Fantasy,Disney,LucasFilm ,78,7.8,73,PG-13,MPA,200,ABD,Audionic
2023-05-30,09:21:00,1,0.4,31.0,Manhattan,Fantasy,Paramount,Universal,79,7.9,74,PG-13,MPA,100,Dolby Digital,Dolby Digital
2024-08-02,10:18:00,13,1.0,26.2,"Three Billboards Outside Ebbing, Missouri",Drama,Paramount,Paramount,82,8.2,77,A,MPA,200,ABD,Audionic
2023-03-27,10:33:00,40,0.3,31.1,Serenity,Action,20th Century Fox,Disney,78,7.8,73,PG,MPA,100,Dolby Digital,Dolby Digital
2023-01-06,11:55:00,17,0.1,38.4,Sunset Blvd.,Fantasy,Disney,LucasFilm ,84,8.4,79,GP,AFI,200,Dolby Digital,Dolby Digital
2023-08-10,09:54:00,17,0.6,35.2,Judgment at Nuremberg,Fantasy,Universal,LucasFilm ,82,8.2,77,A,MPA,300,Dolby Digital,Dolby Digital
2024-05-11,11:09:00,25,1.0,19.0,Eternal Sunshine of the Spotless Mind,Fantasy,DreamWorks,LucasFilm ,83,8.3,78,Unrated,MPA,100,ABD,Audionic
2023-05-16,10:00:00,15,0.7,30.4,Boyhood,Fantasy,Paramount,Universal,79,7.9,74,A,MPA,100,ABD,Audionic
2023-06-20,09:06:00,43,1.0,34.0,La passion de Jeanne d'Arc,Biography,LucasFilm ,DreamWorks,81,8.1,76,GP,AFI,200,Dolby Digital,Dolby Digital
2023-01-05,10:24:00,24,0.4,20.5,Udta Punjab,Action,Pixar ,LucasFilm ,78,7.8,73,A,MPA,300,Dolby Digital,Dolby Digital
2023-02-14,09:10:00,44,0.2,15.5,The Truman Show,Fantasy,Warner Bros.,Warner Bros.,81,8.1,76,TV-PG,MPA,200,Dolby Digital,Dolby Digital
